,DAT,obs_time,내부온도관측치,내부습도관측치,co2관측치,ec관측치,시간당분무량,일간누적분무량,시간당백색광량,일간누적백색광량,시간당적색광량,일간누적적색광량,시간당청색광량,일간누적청색광량,시간당총광량,일간누적총광량,predicted_weight_g,Case,6time,diff_temp,dark,water
21,21,11.5,22.912516225416667,76.87617960916667,407.5822796958333,0.5528308907916667,854.02625,20496.63,8615.650370833331,206775.6089,730.80105,17539.2252,1248.0436041666667,29953.0465,10594.495024999998,254267.88059999997,63.4362372661009,10.0,2.4583333333333335,13.06976981,11,17
22,22,11.5,24.6351082175,78.22896481083333,401.40644473749995,0.171755998875,915.2708333333334,21966.5,8597.988216666667,206351.7172,729.8357500000001,17516.058,1244.2578958333334,29862.189500000004,10572.081862500001,253729.9647,74.6731212348915,10.0,2.4583333333333335,11.108333560000002,10,17
23,23,11.5,25.49749838125,77.7214751,401.5163117,0.4478785622083333,948.5437499999999,22765.050000000003,8598.246058333332,206357.9054,729.28415,17502.8196,1243.7357291666667,29849.6575,10571.265937499998,253710.38249999998,85.3235008823819,10.0,2.4583333333333335,10.88166678,10,17
24,24,11.5,23.131405714583334,77.5356172475,402.85966336666667,0.0,979.4625,23507.1,8615.52145,206772.5148,731.07685,17545.8444,1244.4537083333332,29866.889,10591.052008333334,254185.2482,89.66081949196219,10.0,2.4583333333333335,8.42974393,10,17
25,25,11.5,22.449419780416665,80.32329063875001,417.18601190416666,0.576280469875,874.7641666666667,20994.34,8616.037133333333,206784.8912,728.3878,17481.3072,1245.3022291666666,29887.2535,10589.727162500001,254153.45190000001,94.8758956551127,10.0,2.4583333333333335,9.603333659999997,10,17
26,26,11.5,21.847454352916667,81.20645830125001,423.71582854166667,0.0,756.7783333333333,18162.68,8587.416708333332,206098.001,728.9394000000001,17494.5456,1244.192625,29860.623,10560.548733333333,253453.1696,102.20905563130634,10.0,2.4583333333333335,8.788333249999997,11,17
27,27,11.5,22.514767584583335,80.93352489125,416.59832374999996,4.916666666666667e-07,832.9691666666666,19991.26,8605.465624999999,206531.175,728.4567499999999,17482.962,1243.409375,29841.825,10577.33175,253855.962,109.5422156075,10.0,2.4583333333333335,9.88166622,11,17
0,0,11.5,25.02258764777335,47.89759637923182,406.7496955971163,2.9472575044559535,1054.7983333333334,25315.16,0.0,0.0,4873.3859999999995,116961.264,3075.5616666666665,73813.48,7948.947666666667,190774.744,11.7641629206507,11.0,2.4583333333333335,6.303333346049001,24,21
1,1,11.5,24.998120666801068,52.4230824060808,407.3263370442712,2.968254044593334,1173.5879166666666,28166.11,0.0,0.0,4869.249,116861.976,3072.9508333333292,73750.8199999999,7942.1998333333295,190612.79599999991,12.5232646566145,11.0,2.4583333333333335,6.4829632342732,24,22
2,2,11.5,25.071507246048157,56.19794872799276,411.01694146236395,2.9924835243892054,1109.1283333333292,26619.0799999999,0.0,0.0,4860.974999999999,116663.4,3067.7291666666665,73625.5,7928.704166666666,190288.9,13.760912864956202,11.0,2.4583333333333335,6.6745764522230004,24,22
3,3,11.5,24.976815602843573,59.0415291496937,398.134872118552,3.0121196055629684,1126.32625,27031.83,0.0,0.0,4794.783,115074.792,3025.9558333333293,72622.9399999999,7820.738833333329,187697.7319999999,15.813904376744299,11.0,2.4583333333333335,6.287873391995401,24,20
4,4,11.5,24.92448949645586,61.800677425666116,400.94113275468976,3.083550202661872,1218.86,29252.64,0.0,0.0,4869.249,116861.976,3072.9508333333292,73750.8199999999,7942.1998333333295,190612.79599999991,17.5964697535799,11.0,2.4583333333333335,7.703273016831002,24,22
5,5,11.5,25.076294860856674,62.15785953915364,417.1790440502189,2.865721919370714,1195.1237499999959,28682.9699999999,0.0,0.0,4877.523,117060.552,1156.5991666666625,27758.3799999999,6034.1221666666615,144818.93199999988,19.9662753476084,11.0,2.4583333333333335,6.693785081744899,24,22
6,6,11.5,24.770545135209066,59.50300844618274,407.80788300932016,2.670482482041741,1070.3887499999958,25689.3299999999,0.0,0.0,5849.718,140393.232,1503.8399999999958,36092.1599999999,7353.5579999999945,176485.39199999988,22.5874871211339,11.0,2.4583333333333335,6.509999910990398,24,21
7,7,11.5,25.913803231723858,66.06103505253661,378.1700782112457,2.6270517386679395,1176.3183333333334,28231.64,0.0,0.0,4860.974999999999,116663.4,3067.7291666666665,73625.5,7928.704166666666,190288.9,23.9870997517786,11.0,2.4583333333333335,9.828333155314198,24,22
8,8,11.5,26.596046300914626,67.21788060040738,376.91991525423697,2.645609489905515,1112.0754166666625,26689.8099999999,0.0,0.0,4869.249,116861.976,3072.9508333333292,73750.8199999999,7942.1998333333295,190612.79599999991,28.750580756647896,11.0,2.4583333333333335,11.079915686246398,24,22
9,9,11.5,25.344172492406738,69.24617043694103,400.8818344535328,2.7256257514629123,1142.6179166666668,27422.83,0.0,0.0,4873.3859999999995,116961.264,3075.5616666666665,73813.48,7948.947666666667,190774.744,34.5824651579793,11.0,2.4583333333333335,6.559274717481202,24,22
10,10,11.5,25.052110917296357,71.98343041930589,390.1353931261767,2.7958271953514022,1105.2691666666667,26526.46,0.0,0.0,4873.3859999999995,116961.264,3075.5616666666665,73813.48,7948.947666666667,190774.744,44.12860753552561,11.0,2.4583333333333335,6.5750000953675,24,22
11,11,11.5,24.832901756300796,71.24777818698483,390.4340119488275,2.906740638704077,1175.7825,28218.78,0.0,0.0,4877.523,117060.552,3080.783333333329,73938.7999999999,7958.306333333329,190999.3519999999,53.2839511847254,11.0,2.4583333333333335,6.848793034169802,24,22
12,12,11.5,24.897605405525564,70.89622722991801,391.643316530299,2.951352833251285,1127.6658333333332,27063.98,0.0,0.0,4856.838,116564.112,3065.1183333333333,73562.84,7921.956333333333,190126.952,66.1978360135162,11.0,2.4583333333333335,7.204999796549501,24,21
13,13,11.5,24.93490488833338,70.4970582588043,385.76601248884884,3.0068344688187145,1139.99,27359.76,0.0,0.0,4836.153,116067.672,3049.4533333333293,73186.8799999999,7885.6063333333295,189254.5519999999,74.4114716455442,11.0,2.4583333333333335,7.628333346048997,24,22
14,14,11.5,24.721549604493834,69.01055969214528,382.7762111816894,3.121047774035675,1209.3233333333333,29023.76,0.0,0.0,4869.249,116861.976,3072.9508333333292,73750.8199999999,7942.1998333333295,190612.79599999991,88.2183960847072,11.0,2.4583333333333335,6.653333346048999,24,22
15,15,11.5,24.827239793572684,70.8064076829091,384.3425376647831,3.266664690567831,1094.125,26259.0,0.0,0.0,4869.249,116861.976,3072.9508333333292,73750.8199999999,7942.1998333333295,190612.79599999991,100.348686633551,11.0,2.4583333333333335,7.471666622161802,24,22
16,16,11.5,24.86548719050484,72.46212387683617,388.10603326515707,3.4833909421692737,1073.3358333333333,25760.060000000005,0.0,0.0,4885.797,117259.128,3083.394166666663,74001.4599999999,7969.191166666663,191260.5879999999,107.197092872452,11.0,2.4583333333333335,6.6349998923554026,24,22
17,17,11.5,24.44414780434946,73.74250882239973,393.14933597475925,3.723999116862761,1031.3812499999958,24753.1499999999,0.0,0.0,4678.947,112294.728,2952.852499999996,70868.4599999999,7631.799499999996,183163.1879999999,108.12025351127,11.0,2.4583333333333335,6.7666665712993,24,20
18,18,11.5,24.87029309793046,73.75822634619028,394.42703249796574,3.0123122575027845,1170.156249999996,28083.7499999999,0.0,0.0,4687.2210000000005,112493.304,2958.0741666666668,70993.78,7645.295166666667,183487.084,118.670513538443,11.0,2.4583333333333335,7.443333180745402,24,22
19,19,11.5,24.843484076320845,73.49585681099971,389.0247844827582,0.6204324921994886,1080.8887499999958,25941.3299999999,0.0,0.0,4881.66,117159.84,3080.783333333329,73938.7999999999,7962.443333333329,191098.6399999999,128.598181425359,11.0,2.4583333333333335,7.605000209808402,24,22
20,20,11.5,24.981884487531385,72.73757129399644,381.3595778818512,1.524210006228721,1257.9758333333332,30191.42,0.0,0.0,4877.523,117060.552,3078.1725,73876.14,7955.695499999999,190936.69199999998,137.372643471174,11.0,2.4583333333333335,6.596666653951001,24,22
21,21,11.5,24.809972547478363,73.28266480872438,388.58734617507594,2.8330405097599645,1089.9466666666667,26158.72,0.0,0.0,4865.112,116762.688,3070.339999999996,73688.1599999999,7935.451999999995,190450.84799999988,145.274517466308,11.0,2.4583333333333335,6.2836364110311,24,22
22,22,11.5,24.997311398069353,75.25152076871625,384.75679452869434,2.878131249852584,1213.8266666666666,29131.84,0.0,0.0,4881.66,117159.84,3080.783333333329,73938.7999999999,7962.443333333329,191098.6399999999,149.634797475652,11.0,2.4583333333333335,8.126666323343901,24,21
23,23,11.5,24.96012312545326,77.43597820513378,395.33607518088974,3.006768247484269,1188.7508333333333,28530.02,0.0,0.0,4881.66,117159.84,3080.783333333329,73938.7999999999,7962.443333333329,191098.6399999999,152.2444216243,11.0,2.4583333333333335,6.588333288828501,24,21
24,24,11.5,24.918346277809135,79.15455784186325,391.02779602058894,3.162777351008872,1144.384999999996,27465.2399999999,0.0,0.0,4873.3859999999995,116961.264,3075.5616666666665,73813.48,7948.947666666667,190774.744,153.284016738578,11.0,2.4583333333333335,6.2880458689284,24,22
25,25,11.5,24.764815599982825,76.71846622478905,385.9699226880759,3.087376191014222,1061.2795833333332,25470.71,0.0,0.0,4865.112,116762.688,3067.7291666666665,73625.5,7932.841166666666,190388.188,158.894610733963,11.0,2.4583333333333335,6.563333320617701,24,21
26,26,11.5,24.48239765193784,77.61605091146835,392.7054654523017,3.008528728062404,1128.8458333333292,27092.2999999999,0.0,0.0,4885.797,117259.128,3083.394166666663,74001.4599999999,7969.191166666663,191260.5879999999,162.479376875913,11.0,2.4583333333333335,6.7799999554951995,24,22
27,27,11.5,24.514160002978915,78.31772722422842,394.065151067852,3.125518738477538,1092.5175,26220.419999999995,0.0,0.0,4881.66,117159.84,3080.783333333329,73938.7999999999,7962.443333333329,191098.6399999999,164.150299846821,11.0,2.4583333333333335,6.832748337461602,24,22
0,0,11.5,25.752777663333333,52.42180564375,478.5416666583333,0.7826197902500001,544.7083333333334,13073.0,8614.490083333332,206747.762,729.69785,17512.7484,1246.6729166666667,29920.15,10590.86085,254180.6604,0.554853169797396,12.0,2.4583333333333335,8.858332829999998,11,17
1,1,11.5,25.81737591833333,54.710059057083335,494.19933711666664,0.8004928325416666,576.75,13842.0,8324.418208333333,199786.037,3043.5908999999997,73046.1816,1208.946375,29014.713,12576.955483333333,301846.9316,3.22885515816,12.0,2.4583333333333335,11.42166671,11,17
2,2,11.5,26.4354393325,50.850202637916674,390.58402778333334,0.816051467125,416.5416666666667,9997.0,0.0,0.0,3606.0849999999996,86546.04,4203.441666666667,100882.6,7809.526666666668,187428.64,3.3807782880895103,12.0,2.4583333333333335,1.6780569199999995,24,13
3,3,11.5,26.855822414583333,48.16053545875,389.35471339583336,0.7751127982916667,416.5416666666667,9997.0,0.0,0.0,3454.395,82905.48,4183.860416666666,100412.65,7638.255416666667,183318.13,3.55765921370225,12.0,2.4583333333333335,2.1092725199999975,24,13
4,4,11.5,26.305115790000002,53.42085235625,424.69444443749995,0.6665182955416666,416.5416666666667,9997.0,0.0,0.0,3619.875,86877.0,4203.4416666666675,100882.6,7823.316666666667,187759.6,3.84642716313491,12.0,2.4583333333333335,2.386062629999998,24,13
5,5,11.5,26.283567861250003,54.48850979666667,416.935416675,0.5164970175,416.5416666666667,9997.0,0.0,0.0,3612.98,86711.52,4203.441666666667,100882.6,7816.421666666666,187594.12,3.90247528355758,12.0,2.4583333333333335,4.2488902400000015,24,13
6,6,11.5,26.04759102458333,55.67572846791666,442.2757283416667,0.36397211554166664,416.5416666666667,9997.0,0.0,0.0,3612.98,86711.52,4183.860416666666,100412.65,7796.840416666666,187124.16999999998,3.91555623559894,12.0,2.4583333333333335,8.343926920000001,24,13
7,7,11.5,26.77474445333333,54.326823286250004,451.1972222291667,0.571381367,416.5416666666667,9997.0,0.0,0.0,3626.77,87042.48,4203.4416666666675,100882.6,7830.211666666667,187925.08000000002,3.9225653709772197,12.0,2.4583333333333335,3.3249997899999997,24,13
8,8,11.5,26.604862785416667,58.1364474925,439.3736111041667,0.7970759492083334,416.5416666666667,9997.0,0.0,0.0,3626.77,87042.48,4203.4416666666675,100882.6,7830.211666666667,187925.08000000002,4.16872834720565,12.0,2.4583333333333335,4.468333819999998,24,13
9,9,11.5,26.830617020833333,53.653516967083334,398.67777777916666,0.8060055417499999,416.5416666666667,9997.0,0.0,0.0,3606.0849999999996,86546.04,4203.441666666667,100882.6,7809.526666666668,187428.64,5.21263324969509,12.0,2.4583333333333335,6.600768810000002,24,13
10,10,11.5,26.51131222291667,57.03041451375,419.28541666666666,0.8152486397500001,416.5416666666667,9997.0,0.0,0.0,3619.875,86877.0,4170.806250000001,100099.35,7790.681250000001,186976.35,6.305091233888741,12.0,2.4583333333333335,2.886410810000001,24,13
11,11,11.5,26.507865995,58.04304858333333,566.8486111041667,0.8275280722083332,416.5416666666667,9997.0,0.0,0.0,3626.77,87042.48,4203.4416666666675,100882.6,7830.211666666667,187925.08000000002,10.3396561276676,12.0,2.4583333333333335,1.648791339999999,24,13
12,12,11.5,26.454159415833335,58.40871173208333,485.9638888875,0.8411747275833333,416.5416666666667,9997.0,0.0,0.0,3626.77,87042.48,4196.914583333333,100725.95,7823.684583333333,187768.43,10.8236939040659,12.0,2.4583333333333335,2.8304975699999986,24,13
13,13,11.5,26.80389208708333,56.32549507791666,468.6499999958333,0.8582408285833334,416.5416666666667,9997.0,0.0,0.0,3626.77,87042.48,4183.860416666667,100412.65,7810.630416666667,187455.13,12.5631976342994,12.0,2.4583333333333335,2.323958619999999,24,13
14,14,11.5,26.62442556625,59.217260868333334,455.2923611125,1.211238797,416.5416666666667,9997.0,0.0,0.0,3626.77,87042.48,4196.914583333334,100725.95,7823.684583333333,187768.43,14.9917842571601,12.0,2.4583333333333335,3.04555156,24,13
15,15,11.5,26.405221879166664,63.43582424791666,405.5648069625,1.7491128692083333,448.5833333333333,10766.0,0.0,0.0,3626.77,87042.48,4203.4416666666675,100882.6,7830.211666666667,187925.08000000002,18.6911797956369,12.0,2.4583333333333335,4.075880359999999,24,14
16,16,11.5,26.1754859875,66.76486164250001,392.7895833333334,1.7654698331249998,416.5416666666667,9997.0,0.0,0.0,3606.0849999999996,86546.04,4203.441666666667,100882.6,7809.526666666668,187428.64,23.988847378248796,12.0,2.4583333333333335,1.02333329,24,13
17,17,11.5,26.329305468749997,68.08788775041667,380.46111110833334,1.7851003962083334,416.5416666666667,9997.0,0.0,0.0,3619.875,86877.0,4183.860416666666,100412.65,7803.735416666666,187289.65,34.1587023658076,12.0,2.4583333333333335,1.009999839999999,24,13
18,18,11.5,26.301401372083333,70.18616398833333,392.92872474166666,1.8348656734166668,416.5416666666667,9997.0,0.0,0.0,868.77,20850.48,4203.4416666666675,100882.6,5072.211666666667,121733.08,38.7539393714966,12.0,2.4583333333333335,0.7116668100000005,24,13
19,19,11.5,26.119919235,72.67422458333333,397.4685483916667,1.887940470625,416.5416666666667,9997.0,0.0,0.0,2758.0,66192.0,0.0,0.0,2758.0,66192.0,48.266501087329,12.0,2.4583333333333335,1.4699995399999999,24,13
20,20,11.5,26.129015059583335,73.129112335,398.84548612083336,1.9085252782916668,416.5416666666667,9997.0,0.0,0.0,3606.0849999999996,86546.04,4203.441666666667,100882.6,7809.526666666668,187428.64,57.6813911062616,12.0,2.4583333333333335,1.5316665600000015,24,13
21,21,11.5,26.181319330833333,72.77332246208333,407.75048612083333,1.953268483875,416.5416666666667,9997.0,0.0,0.0,3626.77,87042.48,4183.860416666667,100412.65,7810.630416666667,187455.13,62.4717539187394,12.0,2.4583333333333335,1.6566669499999982,24,13
22,22,11.5,26.288105757083333,73.90947064708334,418.80778007083336,1.9982279250416666,416.5416666666667,9997.0,0.0,0.0,3626.77,87042.48,4196.914583333333,100725.95,7823.684583333333,187768.43,71.5745413326372,12.0,2.4583333333333335,1.5554597700000024,24,13
23,23,11.5,26.282152710416668,73.02433226041667,382.8798669916667,2.057160270125,416.5416666666667,9997.0,0.0,0.0,3619.875,86877.0,4203.4416666666675,100882.6,7823.316666666667,187759.6,81.2614860218752,12.0,2.4583333333333335,0.9049997300000001,24,13
24,24,11.5,25.957194350833333,73.1215894775,379.40271721249997,1.8884360689583335,416.5416666666667,9997.0,0.0,0.0,3603.9475500000003,86494.7412,4203.4416666666675,100882.6,7807.389216666667,187377.34120000002,90.7797965098621,12.0,2.4583333333333335,3.5600001,24,13
25,25,11.5,25.728412138333336,71.66152811416667,401.7209328041667,0.30426056470833335,416.5416666666667,9997.0,0.0,0.0,3606.0849999999996,86546.04,4196.914583333334,100725.95,7802.999583333333,187271.99,107.265379278905,12.0,2.4583333333333335,4.136666299999998,24,13
26,26,11.5,25.283785372083333,72.34046935833334,394.30764271666663,1.4723340761666666,416.5416666666667,9997.0,0.0,0.0,3619.875,86877.0,4183.860416666666,100412.65,7803.735416666666,187289.65,121.692210349564,12.0,2.4583333333333335,6.018508920000002,24,13
27,27,11.5,25.53489812375,74.57022829458333,401.38881411666665,2.6009898868333337,416.5416666666667,9997.0,0.0,0.0,3626.77,87042.48,4196.914583333333,100725.95,7823.684583333333,187768.43,133.654588963286,12.0,2.4583333333333335,4.848509029999999,24,13
0,0,11.5,24.705941006666666,51.629050487916665,428.26326513333333,2.5110119255,938.2604166666666,22518.25,0.0,0.0,7405.23,177725.52,0.0,0.0,7405.23,177725.52,2.23280757361962,13.0,2.4583333333333335,6.48410762,24,18
1,1,11.5,25.963614191666665,42.56970249416667,425.8356811833333,2.486160178875,912.64875,21903.57,0.0,0.0,6819.155,163659.72,0.0,0.0,6819.155,163659.72,4.89987893870983,13.0,2.4583333333333335,11.039383750000002,24,18
2,2,11.5,24.887377085,34.840170784166666,447.199844775,2.542799249375,967.0870833333333,23210.09,0.0,0.0,7329.384999999999,175905.24,0.0,0.0,7329.384999999999,175905.24,6.999630850581899,13.0,2.4583333333333335,9.37694419,24,20
3,3,11.5,24.806300530833337,37.73648525833334,441.1392060666667,2.571644605375,936.1683333333334,22468.04,0.0,0.0,7191.485000000001,172595.64,0.0,0.0,7191.485000000001,172595.64,9.69163005396939,13.0,2.4583333333333335,9.324780920000002,24,19
4,4,11.5,25.04118666291667,46.15411393708333,430.825564925,2.6050816334166664,863.5116666666667,20724.28,0.0,0.0,5888.330000000001,141319.92,0.0,0.0,5888.330000000001,141319.92,14.171984139302102,13.0,2.4583333333333335,7.873833269999999,24,16
5,5,11.5,24.7789769625,53.66566356333333,442.08441500416666,2.6399736070833333,971.5845833333333,23318.03,0.0,0.0,6412.349999999999,153896.4,0.0,0.0,6412.349999999999,153896.4,19.2583953374553,13.0,2.4583333333333335,8.535426050000002,24,18
